"Año";"Mes";"División";"Grupo";"Clase";"Subclase";"Producto";"Glosa";"Ponderación";"Índice";"Variación Mensual (%)";"Variación Acumulada (%)";"Variación 12 Meses (%)";"Incidencia Mensual (%)";"Incidencia Acumulada (%)";"Incidencia 12 Meses (%)"
2019;11;12;5;1;1;7;"SERVICIO DE RESIDENCIAS PARA ADULTOS MAYORES";0,16485;104,73;0,4;2;;0,001;0,003;
2019;11;12;5;1;1;8;"SERVICIO DE SALA CUNA";0,06794;105,96;0;4,7;;0;0,003;
2019;12;;;;;;"IPC General";;103,66;0,1;3;;;;
2019;12;1;;;;;"ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS";19,30131;104,54;-0,5;3,7;;-0,106;0,722;
2019;12;1;1;;;;"ALIMENTOS";17,13731;104,37;-0,6;3,8;;-0,105;0,645;
2019;12;1;1;1;;;"PAN Y CEREALES";4,03457;104,8;0,4;3,5;;0,017;0,141;
2019;12;1;1;1;1;;"ARROZ";0,18033;95,67;-2,9;-4,1;;-0,005;-0,007;
2019;12;1;1;1;1;1;"ARROZ";0,18033;95,67;-2,9;-4,1;;-0,005;-0,007;
2019;12;1;1;1;2;;"HARINAS Y CEREALES";0,31595;104,36;-0,8;3,3;;-0,003;0,01;
2019;12;1;1;1;2;1;"HARINA";0,09428;104,44;-3,1;5,1;;-0,003;0,005;
2019;12;1;1;1;2;2;"CEREAL";0,22167;104,33;0,2;2,6;;0;0,006;
2019;12;1;1;1;3;;"PAN Y OTROS PRODUCTOS DE PANADERÍA";3,27246;105,57;0,7;4,1;;0,024;0,135;
2019;12;1;1;1;3;1;"PAN";2,08381;105,34;1,3;3,4;;0,026;0,072;
2019;12;1;1;1;3;2;"GALLETA";0,42102;103,77;-0,5;4,3;;-0,002;0,018;
2019;12;1;1;1;3;3;"PRODUCTOS DE REPOSTERÍA";0,56276;108,51;-0,2;6,5;;-0,001;0,037;
2019;12;1;1;1;3;4;"MASAS SALADAS PREPARADAS";0,10138;104,5;1;4;;0,001;0,004;
2019;12;1;1;1;3;5;"SNACK";0,10349;102,43;0,4;3,5;;0;0,004;
2019;12;1;1;1;4;;"PASTAS";0,26583;102,13;0,3;1;;0,001;0,003;
2019;12;1;1;1;4;1;"PASTAS";0,26583;102,13;0,3;1;;0,001;0,003;
2019;12;1;1;2;;;"CARNES";4,39152;105,77;0,1;6,7;;0,006;0,29;
2019;12;1;1;2;1;;"CARNE DE VACUNO FRESCA, REFRIGERADA O CONGELADA";1,83118;105,27;1,4;6,6;;0,026;0,118;
2019;12;1;1;2;1;1;"CARNE DE VACUNO";1,83118;105,27;1,4;6,6;;0,026;0,118;
2019;12;1;1;2;2;;"CARNE DE CERDO FRESCA, REFRIGERADA O CONGELADA";0,45693;112,34;4,4;12,8;;0,021;0,058;
2019;12;1;1;2;2;1;"CARNE DE CERDO";0,45693;112,34;4,4;12,8;;0,021;0,058;
2019;12;1;1;2;3;;"CARNE DE AVE FRESCA, REFRIGERADA O CONGELADA";0,98958;103,37;-2,7;5,7;;-0,027;0,055;
2019;12;1;1;2;3;1;"CARNE DE PAVO";0,07385;126,65;-1,1;22,6;;-0,001;0,017;
2019;12;1;1;2;3;2;"CARNE DE POLLO";0,91573;101,49;-2,8;4,2;;-0,026;0,038;
2019;12;1;1;2;4;;"CARNE PROCESADA Y FIAMBRERÍA";1,11383;106;-1,2;5,3;;-0,014;0,059;
2019;12;1;1;2;4;1;"CECINAS";0,98478;106,12;-0,7;5,6;;-0,007;0,055;
2019;12;1;1;2;4;2;"HAMBURGUESA";0,12905;105,11;-4,7;3,5;;-0,006;0,005;
2019;12;1;1;3;;;"PESCADOS Y MARISCOS";0,57242;97,99;-4,6;1,6;;-0,026;0,009;
2019;12;1;1;3;1;;"PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS";0,26577;95,16;-6,7;1;;-0,018;0,002;
2019;12;1;1;3;1;1;"PESCADOS";0,26577;95,16;-6,7;1;;-0,018;0,002;
2019;12;1;1;3;2;;"MARISCOS FRESCOS, REFRIGERADOS O CONGELADOS";0,08082;101,91;-3,5;4,7;;-0,003;0,004;
2019;12;1;1;3;2;1;"MARISCOS";0,08082;101,91;-3,5;4,7;;-0,003;0,004;
2019;12;1;1;3;3;;"PESCADOS Y MARISCOS EN CONSERVA";0,22583;99,93;-2,4;1,1;;-0,005;0,002;
2019;12;1;1;3;3;1;"PESCADOS EN CONSERVA";0,20353;99,79;-2,4;1,3;;-0,005;0,003;
2019;12;1;1;3;3;2;"MARISCOS EN CONSERVA";0,0223;101,13;-2,2;-0,9;;0;0;
2019;12;1;1;4;;;"PRODUCTOS LÁCTEOS, QUESOS Y HUEVOS";2,42231;103,59;-1,2;3,2;;-0,03;0,078;
2019;12;1;1;4;1;;"LECHES";0,72248;103,91;-2,2;5,1;;-0,016;0,036;
2019;12;1;1;4;1;1;"LECHE EN POLVO";0,18644;107,83;-1,2;3,5;;-0,002;0,007;
2019;12;1;1;4;1;2;"LECHE LÍQUIDA";0,45256;102,73;-2,8;6,3;;-0,013;0,027;
2019;12;1;1;4;1;3;"LECHE CONSERVADA";0,08348;101,5;-1;2,2;;-0,001;0,002;
2019;12;1;1;4;2;;"YOGHURT Y POSTRES LÁCTEOS";0,44962;106,1;-0,6;4,5;;-0,003;0,021;
2019;12;1;1;4;2;1;"YOGHURT";0,37669;106,54;-0,7;4,8;;-0,003;0,018;
2019;12;1;1;4;2;2;"POSTRES LÁCTEOS";0,07293;103,81;0,3;3,3;;0;0,002;
2019;12;1;1;4;3;;"QUESOS";0,84248;105,73;0,1;4;;0,001;0,034;
2019;12;1;1;4;3;1;"QUESO";0,84248;105,73;0,1;4;;0,001;0,034;
2019;12;1;1;4;4;;"HUEVOS";0,40773;95,83;-3,2;-3,1;;-0,013;-0,012;
2019;12;1;1;4;4;1;"HUEVOS";0,40773;95,83;-3,2;-3,1;;-0,013;-0,012;
2019;12;1;1;5;;;"ACEITES Y GRASAS";0,53071;103,58;0,5;2,8;;0,003;0,015;
2019;12;1;1;5;1;;"MANTEQUILLA Y MARGARINA";0,23888;107,78;0,5;3,6;;0,001;0,009;
2019;12;1;1;5;1;1;"MANTEQUILLA";0,16426;109,9;1,2;3,7;;0,002;0,006;
2019;12;1;1;5;1;2;"MARGARINA";0,07462;103,14;-1,2;3,5;;-0,001;0,003;
2019;12;1;1;5;2;;"ACEITES COMESTIBLES";0,29183;100,14;0,5;2,2;;0,001;0,006;
2019;12;1;1;5;2;1;"ACEITE VEGETAL";0,29183;100,14;0,5;2,2;;0,001;0,006;
2019;12;1;1;6;;;"FRUTAS";0,97316;118,77;1,7;11,4;;0,018;0,118;
2019;12;1;1;6;1;;"FRUTAS FRESCAS, REFRIGERADAS O CONGELADAS";0,79334;122,56;2,1;13,3;;0,019;0,114;
2019;12;1;1;6;1;1;"MANZANA";0,11296;144,98;15;31,3;;0,021;0,039;
2019;12;1;1;6;1;2;"NARANJA";0,1119;96,54;6,8;21,7;;0,007;0,019;
2019;12;1;1;6;1;3;"PERA";0,03486;129,22;7,6;7,3;;0,003;0,003;
2019;12;1;1;6;1;4;"PLÁTANO";0,14182;119,91;-12,9;11;;-0,024;0,017;
2019;12;1;1;6;1;5;"FRUTAS DE ESTACIÓN";0,3918;123,9;2,9;8,1;;0,013;0,036;
2019;12;1;1;6;2;;"FRUTOS SECOS Y FRUTAS EN CONSERVA";0,17982;102,04;-0,7;2,3;;-0,001;0,004;
2019;12;1;1;6;2;1;"FRUTOS SECOS";0,13142;101,77;-0,2;1,8;;0;0,002;
2019;12;1;1;6;2;2;"FRUTAS EN CONSERVA";0,0484;102,8;-1,8;3,6;;-0,001;0,002;
2019;12;1;1;7;;;"HORTALIZAS, LEGUMBRES Y TUBÉRCULOS";2,5863;97,7;-3,6;-2,8;;-0,092;-0,074;
2019;12;1;1;7;1;;"HORTALIZAS FRESCAS, REFRIGERADAS, CONGELADAS O CONSERVADAS";1,92322;98,12;-3,7;0,6;;-0,07;0,012;
2019;12;1;1;7;1;1;"ACELGA Y ESPINACA";0,04289;105,39;1,7;6,4;;0,001;0,003;
2019;12;1;1;7;1;2;"CEBOLLA Y CEBOLLÍN";0,13303;97,56;-1,5;-4,6;;-0,002;-0,006;
2019;12;1;1;7;1;3;"LECHUGA";0,17469;101,49;2,3;-1,2;;0,004;-0,002;
2019;12;1;1;7;1;4;"LIMÓN";0,13543;68,23;4;-30,8;;0,003;-0,041;
2019;12;1;1;7;1;5;"PALTA";0,33389;105,14;-0,3;9,6;;-0,001;0,031;
2019;12;1;1;7;1;6;"PIMENTÓN Y PIMIENTO";0,0516;98,37;-5,8;-1,1;;-0,003;-0,001;
2019;12;1;1;7;1;7;"TOMATE";0,32495;94,72;-10,8;5,4;;-0,036;0,016;
2019;12;1;1;7;1;8;"ZANAHORIA";0,06898;105,55;-8,4;7,2;;-0,006;0,005;
2019;12;1;1;7;1;9;"ZAPALLO";0,0856;110,23;-4,1;-3,7;;-0,004;-0,004;
2019;12;1;1;7;1;10;"ZAPALLO ITALIANO";0,03675;91,02;-11,4;0,5;;-0,004;0;
2019;12;1;1;7;1;11;"VERDURAS DE ESTACIÓN";0,30569;98,15;-5,6;3,5;;-0,017;0,01;
2019;12;1;1;7;1;12;"VERDURAS CONGELADAS";0,11295;98,82;-2,5;-1,4;;-0,003;-0,002;
2019;12;1;1;7;1;13;"VERDURAS EN CONSERVA";0,04367;105,72;-2,6;4,2;;-0,001;0,002;
2019;12;1;1;7;1;14;"VERDURAS ENCURTIDAS";0,0731;101,67;-1,3;1,4;;-0,001;0,001;
2019;12;1;1;7;2;;"LEGUMBRES SECAS";0,14401;91,43;-0,9;-6,5;;-0,001;-0,009;
2019;12;1;1;7;2;1;"LEGUMBRES";0,14401;91,43;-0,9;-6,5;;-0,001;-0,009;
2019;12;1;1;7;3;;"TUBÉRCULOS Y PRODUCTOS DERIVADOS";0,51907;97,9;-4,1;-13,1;;-0,021;-0,076;
2019;12;1;1;7;3;1;"PAPA";0,3362;93,49;-5,6;-22;;-0,018;-0,088;
2019;12;1;1;7;3;2;"PAPAS CONGELADAS Y DESHIDRATADAS";0,05833;108,37;-4,9;12,2;;-0,003;0,007;
2019;12;1;1;7;3;3;"PAPAS FRITAS";0,12454;104,91;0,4;4;;0;0,005;
2019;12;1;1;8;;;"AZÚCAR, MERMELADA, MIEL, CHOCOLATE Y DULCES DE AZÚCAR";0,92862;104,7;-0,2;3,9;;-0,002;0,036;
2019;12;1;1;8;1;;"AZÚCAR Y ENDULZANTES";0,17443;100,12;-0,2;1;;0;0,002;
2019;12;1;1;8;1;1;"AZÚCAR";0,13136;99,88;0,2;0,1;;0;0;
2019;12;1;1;8;1;2;"ENDULZANTE";0,04307;100,86;-1,4;3,8;;-0,001;0,002;
2019;12;1;1;8;2;;"MERMELADA, MANJAR Y OTROS DULCES UNTABLES";0,14835;106,08;0,4;3,2;;0,001;0,005;
2019;12;1;1;8;2;1;"MERMELADA";0,07621;105,35;0,5;2,2;;0;0,002;
2019;12;1;1;8;2;2;"MANJAR Y DULCES UNTABLES";0,07214;106,86;0,2;4,3;;0;0,003;
2019;12;1;1;8;3;;"CARAMELOS, CHOCOLATES Y OTROS PRODUCTOS DE CONFITERÍA";0,35221;105,9;0,7;4,5;;0,003;0,016;
2019;12;1;1;8;3;1;"CARAMELOS Y GOMA DE MASCAR";0,09733;109,51;-0,2;6,5;;0;0,006;
2019;12;1;1;8;3;2;"CHOCOLATE";0,25488;104,53;1,1;3,8;;0,003;0,01;
2019;12;1;1;8;4;;"HELADOS";0,25363;105,39;-1,8;5,2;;-0,005;0,013;
2019;12;1;1;8;4;1;"HELADO";0,25363;105,39;-1,8;5,2;;-0,005;0,013;
2019;12;1;1;9;;;"OTROS PRODUCTOS ALIMENTICIOS";0,6977;105,86;0,2;4,7;;0,002;0,033;
2019;12;1;1;9;1;;"SAL, HIERBAS, ESPECIAS Y CONDIMENTOS CULINARIOS";0,12217;105,32;0,5;4,2;;0,001;0,005;
2019;12;1;1;9;1;1;"SAL";0,02511;106,41;-0,3;4,8;;0;0,001;
2019;12;1;1;9;1;2;"HIERBAS, ESPECIAS Y CONDIMENTOS";0,09706;105,04;0,8;4;;0,001;0,004;
2019;12;1;1;9;2;;"SALSAS Y ADEREZOS";0,29939;107,11;-0,2;4,9;;-0,001;0,015;
2019;12;1;1;9;2;1;"SALSAS";0,10893;106,11;0;4,1;;0;0,004;
2019;12;1;1;9;2;2;"ADEREZOS";0,19046;107,68;-0,4;5,4;;-0,001;0,01;
2019;12;1;1;9;3;;"SOPAS Y CREMAS, ALIMENTOS PARA BEBÉ Y POSTRES NO LÁCTEOS";0,27614;104,74;0,5;4,7;;0,002;0,013;
2019;12;1;1;9;3;1;"SOPAS Y CREMAS";0,087;107,23;-0,4;7,1;;0;0,006;
2019;12;1;1;9;3;2;"ALIMENTOS PARA BEBÉ";0,1037;103,93;1,9;5,2;;0,002;0,005;
2019;12;1;1;9;3;3;"POSTRES NO LÁCTEOS";0,08544;103,18;-0,1;1,7;;0;0,001;
2019;12;1;2;;;;"BEBIDAS NO ALCOHÓLICAS";2,164;105,84;-0,1;3,5;;-0,001;0,077;
2019;12;1;2;1;;;"CAFÉ, TÉ Y CACAO";0,38216;102,76;-1,5;2,4;;-0,006;0,009;
2019;12;1;2;1;1;;"CAFÉ Y SUCEDÁNEOS";0,15522;100,42;-1,3;1,5;;-0,002;0,002;
2019;12;1;2;1;1;1;"CAFÉ Y SUCEDÁNEOS";0,15522;100,42;-1,3;1,5;;-0,002;0,002;
2019;12;1;2;1;2;;"TÉ";0,17671;104,61;-1,7;3,1;;-0,003;0,006;
2019;12;1;2;1;2;1;"TÉ";0,17671;104,61;-1,7;3,1;;-0,003;0,006;
2019;12;1;2;1;3;;"CACAO Y FORTIFICANTE EN POLVO";0,05023;103,49;-1,1;3,1;;-0,001;0,002;
2019;12;1;2;1;3;1;"SABORIZANTE PARA LECHE";0,05023;103,49;-1,1;3,1;;-0,001;0,002;
2019;12;1;2;2;;;"AGUAS MINERALES, REFRESCOS, GASEOSAS Y JUGOS DE FRUTA";1,78184;106,51;0,2;3,7;;0,004;0,068;
2019;12;1;2;2;1;;"AGUA MINERAL Y PURIFICADA";0,21102;103,19;-0,6;2,5;;-0,001;0,005;
2019;12;1;2;2;1;1;"AGUA EMBOTELLADA";0,21102;103,19;-0,6;2,5;;-0,001;0,005;
2019;12;1;2;2;2;;"BEBIDAS DE FANTASÍA";1,14376;107,86;0,4;4,9;;0,005;0,058;
2019;12;1;2;2;2;1;"BEBIDA GASEOSA";1,08369;108,16;0,4;5,1;;0,004;0,057;
2019;12;1;2;2;2;2;"BEBIDA ISOTÓNICA Y ENERGIZANTE";0,06007;102,46;0,7;1,3;;0;0,001;
2019;12;1;2;2;3;;"JUGOS LÍQUIDOS Y EN POLVO";0,42706;104,52;0,2;1,2;;0,001;0,005;
2019;12;1;2;2;3;1;"JUGO LÍQUIDO";0,32951;102,9;0,3;1,1;;0,001;0,004;
2019;12;1;2;2;3;2;"JUGO EN POLVO";0,09755;110;0,2;1,4;;0;0,002;
2019;12;2;;;;;"BEBIDAS ALCOHÓLICAS Y TABACO";4,77767;104,14;-0,4;3,7;;-0,018;0,178;
2019;12;2;1;;;;"BEBIDAS ALCOHÓLICAS";2,8708;102,01;-0,6;1,3;;-0,018;0,038;
2019;12;2;1;1;;;"BEBIDAS DESTILADAS";0,50926;101,57;-1,3;2,1;;-0,006;0,011;
2019;12;2;1;1;1;;"DESTILADOS";0,50926;101,57;-1,3;2,1;;-0,006;0,011;
2019;12;2;1;1;1;1;"PISCO";0,23562;103,62;-0,9;3,1;;-0,002;0,007;
2019;12;2;1;1;1;2;"RON";0,07718;102,12;0,4;3,5;;0;0,003;
2019;12;2;1;1;1;3;"WHISKY";0,14032;97,12;-3,2;-1,6;;-0,004;-0,002;
2019;12;2;1;1;1;4;"VODKA";0,05614;103,33;-0,3;5,4;;0;0,003;
2019;12;2;1;2;;;"VINOS";0,96935;102,14;-1,1;0,8;;-0,01;0,007;
2019;12;2;1;2;1;;"VINOS";0,96935;102,14;-1,1;0,8;;-0,01;0,007;
2019;12;2;1;2;1;1;"VINO";0,86682;102,14;-0,5;0,2;;-0,004;0,002;
2019;12;2;1;2;1;2;"VINO ESPUMOSO";0,10253;102,13;-5,9;5,3;;-0,006;0,005;
2019;12;2;1;3;;;"CERVEZAS";1,39219;102,07;-0,1;1,5;;-0,001;0,02;
2019;12;2;1;3;1;;"CERVEZAS";1,39219;102,07;-0,1;1,5;;-0,001;0,02;
2019;12;2;1;3;1;1;"CERVEZA";1,39219;102,07;-0,1;1,5;;-0,001;0,02;
2019;12;2;2;;;;"TABACO";1,90687;107,36;0;7,4;;0;0,139;
2019;12;2;2;1;;;"TABACO";1,90687;107,36;0;7,4;;0;0,139;
2019;12;2;2;1;1;;"CIGARRILLOS";1,90687;107,36;0;7,4;;0;0,139;
2019;12;2;2;1;1;1;"CIGARRILLOS";1,90687;107,36;0;7,4;;0;0,139;
2019;12;3;;;;;"VESTUARIO Y CALZADO";3,50596;100,31;-1,3;1,8;;-0,046;0,062;
2019;12;3;1;;;;"VESTUARIO";2,30493;98,41;-1;0,2;;-0,021;0,004;
2019;12;3;1;1;;;"MATERIALES PARA VESTUARIO";0,03406;102,11;1;0,6;;0;0;
2019;12;3;1;1;1;;"TELAS PARA CONFECCIÓN DE VESTUARIO";0,03406;102,11;1;0,6;;0;0;
2019;12;3;1;1;1;1;"TELAS PARA CONFECCIÓN DE VESTUARIO";0,03406;102,11;1;0,6;;0;0;
2019;12;3;1;2;;;"VESTUARIO";2,09326;97,9;-1,2;-0,1;;-0,023;-0,001;
2019;12;3;1;2;1;;"VESTUARIO PARA HOMBRE";0,64714;94,95;-3,5;-2,2;;-0,021;-0,014;
2019;12;3;1;2;1;1;"ROPA DE ABRIGO PARA HOMBRE";0,17216;89,52;-2,2;-7,1;;-0,003;-0,012;
2019;12;3;1;2;1;2;"PANTALON LARGO Y CORTO PARA HOMBRE";0,23837;99,01;-4,5;0,5;;-0,011;0,001;
2019;12;3;1;2;1;3;"CAMISA Y POLERA PARA HOMBRE";0,19681;93,56;-3,9;-2,2;;-0,007;-0,004;
2019;12;3;1;2;1;4;"ROPA INTERIOR Y DE DORMIR PARA HOMBRE";0,0398;101,05;0,1;2;;0;0,001;
2019;12;3;1;2;2;;"VESTUARIO PARA MUJER";0,76977;99,74;0,2;0,6;;0,001;0,005;
2019;12;3;1;2;2;1;"ROPA DE ABRIGO PARA MUJER";0,20708;100,13;0,2;1,2;;0;0,002;
2019;12;3;1;2;2;2;"PANTALÓN, FALDA Y VESTIDO PARA MUJER";0,28385;92,96;-0,4;-4,1;;-0,001;-0,011;
2019;12;3;1;2;2;3;"BLUSA Y POLERA PARA MUJER";0,16895;111,18;2;6,8;;0,004;0,012;
2019;12;3;1;2;2;4;"ROPA DEPORTIVA Y DE BAÑO PARA MUJER";0,02628;93,47;-4,6;0,4;;-0,001;0;
2019;12;3;1;2;2;5;"ROPA INTERIOR Y DE DORMIR PARA MUJER";0,08361;100,67;-0,5;2;;0;0,002;
2019;12;3;1;2;3;;"VESTUARIO INFANTIL";0,27728;93,56;-1,3;-0,4;;-0,003;-0,001;
2019;12;3;1;2;3;1;"ROPA DE ABRIGO INFANTIL";0,05708;93,72;-0,8;1,1;;0;0,001;
2019;12;3;1;2;3;2;"PANTALÓN, FALDA Y VESTIDO INFANTIL";0,07989;100,15;-0,9;4,3;;-0,001;0,003;
2019;12;3;1;2;3;3;"CAMISA, BLUSA Y POLERA INFANTIL";0,05971;87,66;-2,3;-6,3;;-0,001;-0,003;
2019;12;3;1;2;3;4;"ROPA DEPORTIVA, SHORTS, BERMUDAS Y TRAJES DE BAÑO INFANTIL";0,03397;83,51;-1,4;-3,2;;0;-0,001;
2019;12;3;1;2;3;5;"ROPA INTERIOR Y DE DORMIR INFANTIL";0,02386;99,43;-0,9;0,2;;0;0;
2019;12;3;1;2;3;6;"VESTUARIO PARA LACTANTE";0,02277;94,37;-1,5;-1,9;;0;0;
2019;12;3;1;2;4;;"VESTUARIO ESCOLAR";0,39907;102,13;0;2,2;;0;0,009;
2019;12;3;1;2;4;1;"UNIFORME Y ROPA DEPORTIVA ESCOLAR";0,39907;102,13;0;2,2;;0;0,009;
2019;12;3;1;3;;;"ARTÍCULOS Y ACCESORIOS DE VESTIR";0,11757;103,63;1,2;3;;0,001;0,003;
2019;12;3;1;3;1;;"ARTÍCULOS Y ACCESORIOS DE VESTIR";0,11757;103,63;1,2;3;;0,001;0,003;
2019;12;3;1;3;1;1;"ARTÍCULOS PARA REPARACIÓN DE VESTUARIO";0,03652;107,9;0,7;5,1;;0;0,002;
2019;12;3;1;3;1;2;"ACCESORIOS DE VESTIR";0,08105;101,71;1,5;2;;0,001;0,002;
2019;12;3;1;4;;;"LIMPIEZA Y REPARACIÓN DE VESTUARIO";0,06004;104,04;0;2,9;;0;0,002;
2019;12;3;1;4;1;;"SERVICIOS DE LIMPIEZA Y REPARACIÓN DE VESTUARIO";0,06004;104,04;0;2,9;;0;0,002;
2019;12;3;1;4;1;1;"SERVICIO DE LIMPIEZA Y REPARACIÓN DE VESTUARIO";0,06004;104,04;0;2,9;;0;0,002;
2019;12;3;2;;;;"CALZADO";1,20103;103,94;-2;4,9;;-0,024;0,058;
2019;12;3;2;1;;;"ZAPATOS Y OTROS CALZADOS";1,20103;103,94;-2;4,9;;-0,024;0,058;
2019;12;3;2;1;1;;"CALZADO PARA HOMBRE";0,38761;114,02;-0,1;15,9;;-0,001;0,06;
2019;12;3;2;1;1;1;"ZAPATILLAS PARA HOMBRE";0,23515;123,77;2,2;26,2;;0,006;0,06;
2019;12;3;2;1;1;2;"ZAPATOS PARA HOMBRE";0,15246;98,97;-4,3;0;;-0,007;0;
2019;12;3;2;1;2;;"CALZADO PARA MUJER";0,47835;98,78;-3,9;-1,3;;-0,018;-0,006;
2019;12;3;2;1;2;1;"ZAPATILLAS PARA MUJER";0,14788;105,16;-1,4;7,6;;-0,002;0,011;
2019;12;3;2;1;2;2;"ZAPATOS PARA MUJER";0,14463;89,8;-9,8;-10,4;;-0,014;-0,015;
2019;12;3;2;1;2;3;"CALZADO DE ESTACIÓN PARA MUJER";0,18584;100,69;-1,4;-1,1;;-0,003;-0,002;
2019;12;3;2;1;3;;"CALZADO INFANTIL";0,33507;99,66;-1,6;1,2;;-0,005;0,004;
2019;12;3;2;1;3;1;"ZAPATILLA INFANTIL";0,1438;100,93;-3,2;4,5;;-0,005;0,006;
2019;12;3;2;1;3;2;"ZAPATO INFANTIL";0,04193;99,37;-1,4;-0,6;;-0,001;0;
2019;12;3;2;1;3;3;"CALZADO ESCOLAR";0,14934;98,52;0;-1,5;;0;-0,002;
2019;12;4;;;;;"VIVIENDA Y SERVICIOS BÁSICOS";14,8272;105,74;0,6;4,3;;0,088;0,645;
2019;12;4;1;;;;"ARRIENDOS EFECTIVOS";5,52872;106,22;0,4;4,4;;0,025;0,245;
2019;12;4;1;1;;;"ARRIENDOS EFECTIVOS";5,52872;106,22;0,4;4,4;;0,025;0,245;
2019;12;4;1;1;1;;"ARRIENDO EFECTIVO";5,52872;106,22;0,4;4,4;;0,025;0,245;
2019;12;4;1;1;1;1;"ARRIENDO";5,52872;106,22;0,4;4,4;;0,025;0,245;
2019;12;4;2;;;;"CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";1,71195;105,16;0,7;2,1;;0,012;0,036;
2019;12;4;2;1;;;"MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,82245;102,68;0,1;-0,5;;0;-0,004;
2019;12;4;2;1;1;;"MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,82245;102,68;0,1;-0,5;;0;-0,004;
2019;12;4;2;1;1;1;"MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA";0,46731;100,08;-0,3;-4;;-0,001;-0,019;
2019;12;4;2;1;1;2;"PINTURA Y BARNIZ";0,15008;104,7;0,2;2,3;;0;0,003;
2019;12;4;2;1;1;3;"GRIFERIA Y ACCESORIOS";0,15152;106,48;0,2;5,9;;0;0,009;
2019;12;4;2;1;1;4;"SELLANTES Y PEGAMENTOS";0,05354;108,99;2,1;4,7;;0,001;0,003;
2019;12;4;2;2;;;"SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,8895;107,44;1,2;4,4;;0,011;0,04;
2019;12;4;2;2;1;;"SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,8895;107,44;1,2;4,4;;0,011;0,04;
2019;12;4;2;2;1;1;"SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA";0,8895;107,44;1,2;4,4;;0,011;0,04;
2019;12;4;3;;;;"SUMINISTROS DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA";3,19834;103,02;0,3;0,7;;0,01;0,022;
2019;12;4;3;1;;;"SUMINISTRO DE AGUA";1,65637;102,68;0,4;0,2;;0,006;0,003;
2019;12;4;3;1;1;;"SUMINISTRO DE AGUA Y ALCANTARILLADO";1,65637;102,68;0,4;0,2;;0,006;0,003;
2019;12;4;3;1;1;1;"AGUA POTABLE";1,65637;102,68;0,4;0,2;;0,006;0,003;
2019;12;4;3;2;;;"SERVICIO DE RETIRO DE BASURA";0,09053;105,91;0;3,1;;0;0,003;
2019;12;4;3;2;1;;"SERVICIO DE RETIRO DE BASURA";0,09053;105,91;0;3,1;;0;0,003;
2019;12;4;3;2;1;1;"SERVICIO DE RETIRO DE BASURA";0,09053;105,91;0;3,1;;0;0,003;
2019;12;4;3;3;;;"OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA";1,45144;103,23;0,3;1,1;;0,004;0,016;
2019;12;4;3;3;1;;"OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA";0,08189;108,64;0,2;3,8;;0;0,003;
2019;12;4;3;3;1;1;"SERVICIO DE ALARMA PARA LA VIVIENDA";0,08189;108,64;0,2;3,8;;0;0,003;
2019;12;4;3;3;2;;"GASTOS DE COPROPIEDAD";1,36955;102,9;0,3;0,9;;0,004;0,013;
2019;12;4;3;3;2;1;"GASTO COMÚN";1,36955;102,9;0,3;0,9;;0,004;0,013;
2019;12;4;4;;;;"ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES";4,38819;107,34;0,9;7,9;;0,042;0,342;
2019;12;4;4;1;;;"ELECTRICIDAD";2,27238;111,49;0,2;14,9;;0,005;0,327;
2019;12;4;4;1;1;;"ELECTRICIDAD";2,27238;111,49;0,2;14,9;;0,005;0,327;
2019;12;4;4;1;1;1;"ELECTRICIDAD";2,27238;111,49;0,2;14,9;;0,005;0,327;
2019;12;4;4;2;;;"GAS";1,61066;103,08;1,9;-0,5;;0,03;-0,009;
2019;12;4;4;2;1;;"GAS POR RED";0,46326;107,67;2,5;-0,6;;0,012;-0,003;
2019;12;4;4;2;1;1;"GAS POR RED";0,46326;107,67;2,5;-0,6;;0,012;-0,003;
2019;12;4;4;2;2;;"GAS LICUADO";1,1474;101,22;1,6;-0,5;;0,018;-0,006;
2019;12;4;4;2;2;1;"GAS LICUADO";1,1474;101,22;1,6;-0,5;;0,018;-0,006;
2019;12;4;4;3;;;"OTROS COMBUSTIBLES DE USO DOMÉSTICO";0,50515;102,23;1,4;5;;0,007;0,024;
2019;12;4;4;3;1;;"OTROS COMBUSTIBLES DE USO DOMÉSTICO";0,50515;102,23;1,4;5;;0,007;0,024;
2019;12;4;4;3;1;1;"CARBÓN";0,04009;101,18;0,3;0,5;;0;0;
